dont want,0.6153494022455013,0.6153494022455013
want take,0.6153494022455013,0.6153494022455013
take risk,0.6153494022455013,0.6153494022455013
pleas tell,0.6153494022455013,0.6153494022455013
deactiv app,0.6153494022455013,0.6153494022455013
theme set,0.5768900646051575,0.5768900646051575
set save,0.5768900646051575,0.5768900646051575
save perman,0.5768900646051575,0.5768900646051575
perman close,0.5768900646051575,0.5768900646051575
app make,0.5768900646051575,0.5768900646051575
make stay,0.5768900646051575,0.5768900646051575
stay perman,0.5768900646051575,0.5768900646051575
whi 's,0.5768900646051575,0.5768900646051575
's alway,0.5768900646051575,0.5768900646051575
alway error,0.5768900646051575,0.5768900646051575
error upload,0.5768900646051575,0.5768900646051575
upload video,0.5768900646051575,0.5768900646051575
video videopress,0.5768900646051575,0.5768900646051575
videopress error,0.5768900646051575,0.5768900646051575
error everytim,0.5768900646051575,0.5768900646051575
fail save,0.5429553549225011,0.5429553549225011
file edit,0.5429553549225011,0.5429553549225011
bug found,0.461512051684126,0.461512051684126
found wire,0.461512051684126,0.461512051684126
wire app,0.461512051684126,0.461512051684126
get messag,0.461512051684126,0.461512051684126
pleas login,0.461512051684126,0.461512051684126
login use,0.461512051684126,0.461512051684126
use usernam,0.461512051684126,0.461512051684126
usernam instead,0.461512051684126,0.461512051684126
instead well,0.461512051684126,0.461512051684126
well suppos,0.461512051684126,0.461512051684126
suppos 's,0.461512051684126,0.461512051684126
freez zoom,0.4195564106219327,0.4195564106219327
zoom onli,0.4195564106219327,0.4195564106219327
onli show,0.4195564106219327,0.4195564106219327
show littl,0.4195564106219327,0.4195564106219327
littl squar,0.4195564106219327,0.4195564106219327
squar map,0.4195564106219327,0.4195564106219327
map compass,0.4195564106219327,0.4195564106219327
compass freez,0.4195564106219327,0.4195564106219327
freez doe,0.4195564106219327,0.4195564106219327
doe chang,0.4195564106219327,0.4195564106219327
chang direct,0.4195564106219327,0.4195564106219327
black screen,0.4195564106219327,0.4195564106219327
get voic,0.4195564106219327,0.4195564106219327
voic navig,0.4195564106219327,0.4195564106219327
navig work,0.4195564106219327,0.4195564106219327
crash tri,0.38459337640343827,0.38459337640343827
open realli,0.38459337640343827,0.38459337640343827
realli excit,0.38459337640343827,0.38459337640343827
excit tri,0.38459337640343827,0.38459337640343827
tri someth,0.38459337640343827,0.38459337640343827
someth new,0.38459337640343827,0.38459337640343827
new search,0.38459337640343827,0.38459337640343827
search altern,0.38459337640343827,0.38459337640343827
altern googl,0.38459337640343827,0.38459337640343827
googl hangout,0.38459337640343827,0.38459337640343827
map dont,0.38459337640343827,0.38459337640343827
dont work,0.38459337640343827,0.38459337640343827
use fantast,0.38459337640343827,0.38459337640343827
fantast without,0.38459337640343827,0.38459337640343827
without main,0.38459337640343827,0.38459337640343827
main part,0.38459337640343827,0.38459337640343827
part app,0.38459337640343827,0.38459337640343827
app redund,0.38459337640343827,0.38459337640343827
realli good,0.38459337640343827,0.38459337640343827
good start,0.38459337640343827,0.38459337640343827
start stop,0.38459337640343827,0.38459337640343827
stop everytim,0.38459337640343827,0.38459337640343827
everytim tri,0.38459337640343827,0.38459337640343827
open never,0.38459337640343827,0.38459337640343827
never open,0.38459337640343827,0.38459337640343827
open 'm,0.38459337640343827,0.38459337640343827
'm afraid,0.38459337640343827,0.38459337640343827
afraid lose,0.38459337640343827,0.38459337640343827
lose photo,0.38459337640343827,0.38459337640343827
disapoint use,0.38459337640343827,0.38459337640343827
use use,0.38459337640343827,0.38459337640343827
use io,0.38459337640343827,0.38459337640343827
io download,0.38459337640343827,0.38459337640343827
map sinc,0.38459337640343827,0.38459337640343827
sinc updat,0.38459337640343827,0.38459337640343827
updat tri,0.38459337640343827,0.38459337640343827
tri android,0.38459337640343827,0.38459337640343827
android still,0.38459337640343827,0.38459337640343827
still download,0.38459337640343827,0.38459337640343827
may may,0.38459337640343827,0.38459337640343827
may say,0.38459337640343827,0.38459337640343827
say text,0.38459337640343827,0.38459337640343827
text doe,0.38459337640343827,0.38459337640343827
doe wrap,0.38459337640343827,0.38459337640343827
wrap around,0.38459337640343827,0.38459337640343827
around zoom,0.38459337640343827,0.38459337640343827
zoom opera,0.38459337640343827,0.38459337640343827
opera doe,0.38459337640343827,0.38459337640343827
doe realli,0.38459337640343827,0.38459337640343827
realli well,0.38459337640343827,0.38459337640343827
well useless,0.38459337640343827,0.38459337640343827
remind work,0.3692096413473008,0.3692096413473008
card deck,0.35500927052625075,0.35500927052625075
download work,0.35500927052625075,0.35500927052625075
work anymor,0.35500927052625075,0.35500927052625075
anymor reason,0.35500927052625075,0.35500927052625075
reason download,0.35500927052625075,0.35500927052625075
offlin listen,0.35500927052625075,0.35500927052625075
listen stop,0.35500927052625075,0.35500927052625075
stop work,0.35500927052625075,0.35500927052625075
work stream,0.35500927052625075,0.35500927052625075
stream still,0.35500927052625075,0.35500927052625075
still work,0.35500927052625075,0.35500927052625075
work ani,0.35500927052625075,0.35500927052625075
ani idea,0.35500927052625075,0.35500927052625075
absolut terribl,0.35500927052625075,0.35500927052625075
terribl rout,0.35500927052625075,0.35500927052625075
rout estim,0.35500927052625075,0.35500927052625075
estim time,0.35500927052625075,0.35500927052625075
time think,0.35500927052625075,0.35500927052625075
think app,0.35500927052625075,0.35500927052625075
doe faintest,0.35500927052625075,0.35500927052625075
faintest clue,0.35500927052625075,0.35500927052625075
clue traffic,0.35500927052625075,0.35500927052625075
traffic light,0.35500927052625075,0.35500927052625075
light speed,0.35500927052625075,0.35500927052625075
speed limit,0.35500927052625075,0.35500927052625075
happen app,0.35500927052625075,0.35500927052625075
great sinc,0.35500927052625075,0.35500927052625075
sinc last,0.35500927052625075,0.35500927052625075
last updat,0.35500927052625075,0.35500927052625075
updat perman,0.35500927052625075,0.35500927052625075
perman frozen,0.35500927052625075,0.35500927052625075
frozen comment,0.35500927052625075,0.35500927052625075
comment tab,0.35500927052625075,0.35500927052625075
tab unabl,0.35500927052625075,0.35500927052625075
unabl anyth,0.35500927052625075,0.35500927052625075
well stop,0.32965146548866137,0.32965146548866137
stop abl,0.32965146548866137,0.32965146548866137
abl move,0.32965146548866137,0.32965146548866137
move file,0.32965146548866137,0.32965146548866137
file across,0.32965146548866137,0.32965146548866137
across phone,0.32965146548866137,0.32965146548866137
phone keep,0.32965146548866137,0.32965146548866137
say 's,0.32965146548866137,0.32965146548866137
's permiss,0.32965146548866137,0.32965146548866137
permiss extern,0.32965146548866137,0.32965146548866137
extern storag,0.32965146548866137,0.32965146548866137
storag access,0.32965146548866137,0.32965146548866137
show pictur,0.32965146548866137,0.32965146548866137
pictur select,0.32965146548866137,0.32965146548866137
select galleri,0.32965146548866137,0.32965146548866137
galleri grey,0.32965146548866137,0.32965146548866137
grey screen,0.32965146548866137,0.32965146548866137
screen thank,0.32965146548866137,0.32965146548866137
thank respons,0.32965146548866137,0.32965146548866137
respons would,0.32965146548866137,0.32965146548866137
would like,0.32965146548866137,0.32965146548866137
like english,0.32965146548866137,0.32965146548866137
english pleas,0.32965146548866137,0.32965146548866137
navig darn,0.32965146548866137,0.32965146548866137
darn navig,0.32965146548866137,0.32965146548866137
navig doe,0.32965146548866137,0.32965146548866137
work click,0.32965146548866137,0.32965146548866137
click navig,0.32965146548866137,0.32965146548866137
navig ask,0.32965146548866137,0.32965146548866137
ask applic,0.32965146548866137,0.32965146548866137
applic use,0.32965146548866137,0.32965146548866137
use complet,0.32965146548866137,0.32965146548866137
complet action,0.32965146548866137,0.32965146548866137
action utter,0.32965146548866137,0.32965146548866137
utter useless,0.32965146548866137,0.32965146548866137
useless note2,0.32965146548866137,0.32965146548866137
app sudden,0.32965146548866137,0.32965146548866137
sudden start,0.32965146548866137,0.32965146548866137
start spam,0.32965146548866137,0.32965146548866137
spam great,0.32965146548866137,0.32965146548866137
great experi,0.32965146548866137,0.32965146548866137
experi app,0.32965146548866137,0.32965146548866137
app travel,0.32965146548866137,0.32965146548866137
travel got,0.32965146548866137,0.32965146548866137
got spam,0.32965146548866137,0.32965146548866137
spam notif,0.32965146548866137,0.32965146548866137
notif avail,0.32965146548866137,0.32965146548866137
avail languag,0.32965146548866137,0.32965146548866137
languag uninstal,0.32965146548866137,0.32965146548866137
updat app,0.32965146548866137,0.32965146548866137
app keep,0.32965146548866137,0.32965146548866137
keep stop,0.32965146548866137,0.32965146548866137
stop samsung,0.32965146548866137,0.32965146548866137
samsung s7,0.32965146548866137,0.32965146548866137
s7 pleas,0.32965146548866137,0.32965146548866137
pleas check,0.32965146548866137,0.32965146548866137
check app,0.32965146548866137,0.32965146548866137
great star,0.32965146548866137,0.32965146548866137
star issu,0.32965146548866137,0.32965146548866137
issu resolv,0.32965146548866137,0.32965146548866137
resolv thank,0.32965146548866137,0.32965146548866137
blog post,0.32965146548866137,0.32965146548866137
messag pleas,0.3268311113567762,0.3921973336281315
risk say,0.30767470112275064,0.30767470112275064
say activc,0.30767470112275064,0.30767470112275064
activc administr,0.30767470112275064,0.30767470112275064
administr say,0.30767470112275064,0.30767470112275064
say eras,0.30767470112275064,0.30767470112275064
eras data,0.30767470112275064,0.30767470112275064
data without,0.30767470112275064,0.30767470112275064
without warn,0.30767470112275064,0.30767470112275064
warn dont,0.30767470112275064,0.30767470112275064
want unistal,0.30767470112275064,0.30767470112275064
unistal pleas,0.30767470112275064,0.30767470112275064
tell unistal,0.30767470112275064,0.30767470112275064
unistal app,0.30767470112275064,0.30767470112275064
app displa,0.30767470112275064,0.30767470112275064
displa messag,0.30767470112275064,0.30767470112275064
pleas deactiv,0.30767470112275064,0.30767470112275064
first pleas,0.30767470112275064,0.30767470112275064
tell deactiv,0.30767470112275064,0.30767470112275064
work app,0.30572816846671325,0.5860847046955249
download offlin,0.3016902566370242,0.3016902566370242
work great,0.3016902566370242,0.3016902566370242
close app,0.29540504295708614,0.4902466670351643
repli sd,0.28844503230257873,0.28844503230257873
card intern,0.28844503230257873,0.28844503230257873
intern storag,0.28844503230257873,0.28844503230257873
storag reproduc,0.28844503230257873,0.28844503230257873
reproduc issu,0.28844503230257873,0.28844503230257873
issu becaus,0.28844503230257873,0.28844503230257873
becaus folder,0.28844503230257873,0.28844503230257873
folder gone,0.28844503230257873,0.28844503230257873
gone let,0.28844503230257873,0.28844503230257873
let alon,0.28844503230257873,0.28844503230257873
alon get,0.28844503230257873,0.28844503230257873
get folder,0.28844503230257873,0.28844503230257873
folder file,0.28844503230257873,0.28844503230257873
name thank,0.28844503230257873,0.28844503230257873
blog entri,0.28844503230257873,0.28844503230257873
work well,0.28014095259152244,0.28014095259152244
keep say,0.28014095259152244,0.28014095259152244
doe show,0.28014095259152244,0.28014095259152244
's amaz,0.27147767746125057,0.27147767746125057
amaz wallpap,0.27147767746125057,0.27147767746125057
wallpap app,0.27147767746125057,0.27147767746125057
app unfortun,0.27147767746125057,0.27147767746125057
unfortun author,0.27147767746125057,0.27147767746125057
author seem,0.27147767746125057,0.27147767746125057
seem updat,0.27147767746125057,0.27147767746125057
updat wallpap,0.27147767746125057,0.27147767746125057
wallpap keep,0.27147767746125057,0.27147767746125057
keep get,0.27147767746125057,0.27147767746125057
stuck imag,0.27147767746125057,0.27147767746125057
imag without,0.27147767746125057,0.27147767746125057
without ever,0.27147767746125057,0.27147767746125057
ever swap,0.27147767746125057,0.27147767746125057
swap bother,0.27147767746125057,0.27147767746125057
bother android,0.27147767746125057,0.27147767746125057
ca import,0.27147767746125057,0.27147767746125057
import deck,0.27147767746125057,0.27147767746125057
deck download,0.27147767746125057,0.27147767746125057
download deck,0.27147767746125057,0.27147767746125057
deck put,0.27147767746125057,0.27147767746125057
put correct,0.27147767746125057,0.27147767746125057
correct folder,0.27147767746125057,0.27147767746125057
folder import,0.27147767746125057,0.27147767746125057
import doe,0.27147767746125057,0.27147767746125057
doe seem,0.27147767746125057,0.27147767746125057
work import,0.27147767746125057,0.27147767746125057
import start,0.27147767746125057,0.27147767746125057
start skip,0.27147767746125057,0.27147767746125057
skip ok,0.27147767746125057,0.27147767746125057
ok deck,0.27147767746125057,0.27147767746125057
deck visibl,0.27147767746125057,0.27147767746125057
work toshiba,0.27147767746125057,0.27147767746125057
toshiba excit,0.27147767746125057,0.27147767746125057
excit much,0.27147767746125057,0.27147767746125057
much love,0.27147767746125057,0.27147767746125057
love vlc,0.27147767746125057,0.27147767746125057
vlc pc,0.27147767746125057,0.27147767746125057
pc version,0.27147767746125057,0.27147767746125057
version work,0.27147767746125057,0.27147767746125057
work tablet,0.27147767746125057,0.27147767746125057
tablet ca,0.27147767746125057,0.27147767746125057
ca play,0.27147767746125057,0.27147767746125057
play music,0.27147767746125057,0.27147767746125057
music video,0.27147767746125057,0.27147767746125057
video whenev,0.27147767746125057,0.27147767746125057
tri freez,0.27147767746125057,0.27147767746125057
save png,0.27147767746125057,0.27147767746125057
png file,0.27147767746125057,0.27147767746125057
edit also,0.27147767746125057,0.27147767746125057
also fail,0.27147767746125057,0.27147767746125057
save file,0.27147767746125057,0.27147767746125057
edit file,0.27147767746125057,0.27147767746125057
name multipl,0.27147767746125057,0.27147767746125057
multipl copi,0.27147767746125057,0.27147767746125057
copi version,0.27147767746125057,0.27147767746125057
version origin,0.27147767746125057,0.27147767746125057
origin pic,0.27147767746125057,0.27147767746125057
pic uninstal,0.27147767746125057,0.27147767746125057
good easi,0.27147767746125057,0.27147767746125057
use ca,0.27147767746125057,0.27147767746125057
ca send,0.27147767746125057,0.27147767746125057
send sms,0.27147767746125057,0.27147767746125057
sms photo,0.27147767746125057,0.27147767746125057
photo without,0.27147767746125057,0.27147767746125057
without data,0.27147767746125057,0.27147767746125057
data heck,0.27147767746125057,0.27147767746125057
heck send,0.27147767746125057,0.27147767746125057
send button,0.27147767746125057,0.27147767746125057
button doe,0.27147767746125057,0.27147767746125057
work otherwis,0.27147767746125057,0.27147767746125057
otherwis like,0.27147767746125057,0.27147767746125057
like interfac,0.27147767746125057,0.27147767746125057
better googl,0.27147767746125057,0.27147767746125057
googl download,0.27147767746125057,0.27147767746125057
download trip,0.27147767746125057,0.27147767746125057
trip rome,0.27147767746125057,0.27147767746125057
rome coupl,0.27147767746125057,0.27147767746125057
coupl time,0.27147767746125057,0.27147767746125057
time tri,0.27147767746125057,0.27147767746125057
tri pick,0.27147767746125057,0.27147767746125057
pick signal,0.27147767746125057,0.27147767746125057
signal also,0.27147767746125057,0.27147767746125057
also download,0.27147767746125057,0.27147767746125057
download area,0.27147767746125057,0.27147767746125057
googl consist,0.27147767746125057,0.27147767746125057
consist benefit,0.27147767746125057,0.27147767746125057
benefit see,0.27147767746125057,0.27147767746125057
see app,0.27147767746125057,0.27147767746125057
app year,0.27147767746125057,0.27147767746125057
year ago,0.27147767746125057,0.27147767746125057
ago ipad,0.27147767746125057,0.27147767746125057
ipad sinc,0.27147767746125057,0.27147767746125057
sinc chang,0.27147767746125057,0.27147767746125057
chang host,0.27147767746125057,0.27147767746125057
host control,0.27147767746125057,0.27147767746125057
control idea,0.27147767746125057,0.27147767746125057
idea whi,0.27147767746125057,0.27147767746125057
wo recogn,0.27147767746125057,0.27147767746125057
recogn login,0.27147767746125057,0.27147767746125057
login 'm,0.27147767746125057,0.27147767746125057
'm extrem,0.27147767746125057,0.27147767746125057
ad card,0.262183199220271,0.3735212701220299
use work,0.25978883210410414,0.3016902566370242
log app,0.25639558426895886,0.25639558426895886
doe reflect,0.25639558426895886,0.25639558426895886
reflect site,0.25639558426895886,0.25639558426895886
site cant,0.25639558426895886,0.25639558426895886
cant post,0.25639558426895886,0.25639558426895886
post blog,0.25639558426895886,0.25639558426895886
blog ca,0.25639558426895886,0.25639558426895886
ca even,0.25639558426895886,0.25639558426895886
even see,0.25639558426895886,0.25639558426895886
see exist,0.25639558426895886,0.25639558426895886
exist page,0.25639558426895886,0.25639558426895886
page recent,0.25639558426895886,0.25639558426895886
recent app,0.25639558426895886,0.25639558426895886
work fine,0.25639558426895886,0.25639558426895886
fine year,0.25639558426895886,0.25639558426895886
delet post,0.25639558426895886,0.25639558426895886
post random,0.25639558426895886,0.25639558426895886
random terribl,0.25639558426895886,0.25639558426895886
terribl app,0.25639558426895886,0.25639558426895886
app delet,0.25639558426895886,0.25639558426895886
delet partial,0.25639558426895886,0.25639558426895886
partial whole,0.25639558426895886,0.25639558426895886
whole post,0.25639558426895886,0.25639558426895886
post even,0.25639558426895886,0.25639558426895886
even publish,0.25639558426895886,0.25639558426895886
publish one,0.25639558426895886,0.25639558426895886
one comment,0.25639558426895886,0.25639558426895886
comment seem,0.25639558426895886,0.25639558426895886
seem random,0.25639558426895886,0.25639558426895886
random way,0.25639558426895886,0.25639558426895886
way retriev,0.25639558426895886,0.25639558426895886
retriev extrem,0.25639558426895886,0.25639558426895886
contact 's,0.24946597388331135,0.24946597388331135
locat wrong,0.24946597388331135,0.24946597388331135
sd card,0.24512333351758214,0.24512333351758214
track movement,0.2429010798337505,0.2429010798337505
movement screen,0.2429010798337505,0.2429010798337505
screen turn,0.2429010798337505,0.2429010798337505
great use,0.2429010798337505,0.2429010798337505
app alway,0.2429010798337505,0.2429010798337505
alway difficulti,0.2429010798337505,0.2429010798337505
difficulti download,0.2429010798337505,0.2429010798337505
map stop,0.2429010798337505,0.2429010798337505
stop need,0.2429010798337505,0.2429010798337505
need manual,0.2429010798337505,0.2429010798337505
manual start,0.2429010798337505,0.2429010798337505
start mani,0.2429010798337505,0.2429010798337505
time small,0.2429010798337505,0.2429010798337505
small region,0.2429010798337505,0.2429010798337505
region updat,0.2429010798337505,0.2429010798337505
updat simpli,0.2429010798337505,0.2429010798337505
simpli doe,0.2429010798337505,0.2429010798337505
updat enjoy,0.2429010798337505,0.2429010798337505
enjoy app,0.2429010798337505,0.2429010798337505
app 3rd,0.2429010798337505,0.2429010798337505
3rd time,0.2429010798337505,0.2429010798337505
time bought,0.2429010798337505,0.2429010798337505
bought app,0.2429010798337505,0.2429010798337505
app googl,0.2429010798337505,0.2429010798337505
googl play,0.2429010798337505,0.2429010798337505
play develop,0.2429010798337505,0.2429010798337505
develop updat,0.2429010798337505,0.2429010798337505
updat product,0.2429010798337505,0.2429010798337505
product bewar,0.2429010798337505,0.2429010798337505
bewar buy,0.2429010798337505,0.2429010798337505
buy app,0.2429010798337505,0.2429010798337505
app want,0.2429010798337505,0.2429010798337505
want updat,0.2429010798337505,0.2429010798337505
updat regular,0.2429010798337505,0.2429010798337505
help abl,0.2429010798337505,0.2429010798337505
abl post,0.2429010798337505,0.2429010798337505
post onli,0.2429010798337505,0.2429010798337505
onli one,0.2429010798337505,0.2429010798337505
one articl,0.2429010798337505,0.2429010798337505
articl add,0.2429010798337505,0.2429010798337505
add ani,0.2429010798337505,0.2429010798337505
ani entri,0.2429010798337505,0.2429010798337505
entri click,0.2429010798337505,0.2429010798337505
click left,0.2429010798337505,0.2429010798337505
left part,0.2429010798337505,0.2429010798337505
part onli,0.2429010798337505,0.2429010798337505
onli option,0.2429010798337505,0.2429010798337505
avail reader,0.2429010798337505,0.2429010798337505
reader notif,0.2429010798337505,0.2429010798337505
notif get,0.2429010798337505,0.2429010798337505
back dashboard,0.2429010798337505,0.2429010798337505
's option,0.2417030079336159,0.3921973336281315
app doe,0.23901378677448762,0.27050063293639615
tri open,0.23877525006113975,0.29304235234776244
file name,0.2379138237082415,0.24512333351758214
far better,0.2366728470175005,0.2366728470175005
app updat,0.23394226918169242,0.2614648890854209
keep crash,0.23103578561427282,0.32683111135677617
app bug,0.230756025842063,0.230756025842063
work system,0.230756025842063,0.230756025842063
system background,0.230756025842063,0.230756025842063
background abl,0.230756025842063,0.230756025842063
abl get,0.230756025842063,0.230756025842063
get call,0.230756025842063,0.230756025842063
call open,0.230756025842063,0.230756025842063
open applic,0.230756025842063,0.230756025842063
applic alway,0.230756025842063,0.230756025842063
alway minim,0.230756025842063,0.230756025842063
minim pleas,0.230756025842063,0.230756025842063
fix feedback,0.230756025842063,0.230756025842063
area googl,0.23070431389890084,0.23070431389890084
whi app,0.23070431389890084,0.23070431389890084
download map,0.22462346602892924,0.5381376926202281
extrem frustrat,0.22429586073504248,0.23070431389890084
function red,0.2197676436591076,0.2197676436591076
red mark,0.2197676436591076,0.2197676436591076
mark line,0.2197676436591076,0.2197676436591076
line duplic,0.2197676436591076,0.2197676436591076
duplic card,0.2197676436591076,0.2197676436591076
card work,0.2197676436591076,0.2197676436591076
work correct,0.2197676436591076,0.2197676436591076
correct particular,0.2197676436591076,0.2197676436591076
particular old,0.2197676436591076,0.2197676436591076
old ad,0.2197676436591076,0.2197676436591076
card mayb,0.2197676436591076,0.2197676436591076
mayb card,0.2197676436591076,0.2197676436591076
card import,0.2197676436591076,0.2197676436591076
import sometim,0.2197676436591076,0.2197676436591076
sometim card,0.2197676436591076,0.2197676436591076
card refresh,0.2197676436591076,0.2197676436591076
refresh card,0.2197676436591076,0.2197676436591076
card browser,0.2197676436591076,0.2197676436591076
browser ad,0.2197676436591076,0.2197676436591076
app beg,0.2197676436591076,0.2197676436591076
beg effect,0.2197676436591076,0.2197676436591076
effect star,0.2197676436591076,0.2197676436591076
star worth,0.2197676436591076,0.2197676436591076
worth open,0.2197676436591076,0.2197676436591076
open day,0.2197676436591076,0.2197676436591076
day 's,0.2197676436591076,0.2197676436591076
's old,0.2197676436591076,0.2197676436591076
old tweet,0.2197676436591076,0.2197676436591076
tweet appear,0.2197676436591076,0.2197676436591076
appear make,0.2197676436591076,0.2197676436591076
make scroll,0.2197676436591076,0.2197676436591076
scroll endless,0.2197676436591076,0.2197676436591076
endless favorit,0.2197676436591076,0.2197676436591076
favorit user,0.2197676436591076,0.2197676436591076
user featur,0.2197676436591076,0.2197676436591076
featur veri,0.2197676436591076,0.2197676436591076
veri use,0.2197676436591076,0.2197676436591076
use without,0.2197676436591076,0.2197676436591076
without tweet,0.2197676436591076,0.2197676436591076
tweet list,0.2197676436591076,0.2197676436591076
yet abl,0.2197676436591076,0.2197676436591076
abl connect,0.2197676436591076,0.2197676436591076
connect site,0.2197676436591076,0.2197676436591076
even connect,0.2197676436591076,0.2197676436591076
connect onc,0.2197676436591076,0.2197676436591076
onc revert,0.2197676436591076,0.2197676436591076
revert back,0.2197676436591076,0.2197676436591076
back veri,0.2197676436591076,0.2197676436591076
veri next,0.2197676436591076,0.2197676436591076
next time,0.2197676436591076,0.2197676436591076
